game_id,player_id,skill_rating
13471,P100072,2
13471,P100061,3
13471,P100243,2
13471,P100145,5
13471,P100294,3
13471,P100065,4
13471,P100143,4
13471,P100074,4
13471,P100240,3
13472,P100057,4
13472,P100083,5
13472,P100042,5
13472,P100264,3
13472,P100135,5
13472,P100133,3
13472,P100260,2
13472,P100116,4
13472,P100112,4
13472,P100017,5
13472,P100316,3
13472,P100121,4
13472,P100275,5
13472,P100280,2
13472,P100055,4
13472,P100284,6
13472,P100272,3
13472,P100257,5
13472,P100030,5
13472,P100270,5
13472,P100027,2
13472,P100267,3
13472,P100029,3
13472,P100138,3
13472,P100044,5
13473,P100006,4
13473,P100206,4
13473,P100010,4
13473,P100271,3
13473,P100014,3
13473,P100259,5
13473,P100246,6
13473,P100138,3
13473,P100086,4
13473,P100106,4
13473,P100088,5
13473,P100292,6
13473,P100040,4
13473,P100037,5
13473,P100081,3
13473,P100303,2
13473,P100100,4
13473,P100097,3
13473,P100084,6
13474,P100242,5
13474,P100254,6
13474,P100247,2
13474,P100036,3
13474,P100295,3
13474,P100297,5
13474,P100268,3
13474,P100142,4
13474,P100107,3
13474,P100307,3
13474,P100132,4
13474,P100235,5
13474,P100015,2
13474,P100286,4
13474,P100056,4
13474,P100101,3
13474,P100113,4
13474,P100258,5
13474,P100050,4
13474,P100305,3
13474,P100312,3
13474,P100313,4
13474,P100016,5
13475,P100057,4
13475,P100130,2
13475,P100042,5
13475,P100264,3
13475,P100133,3
13475,P100110,2
13475,P100260,2
13475,P100116,4
13475,P100112,4
13475,P100114,3
13475,P100125,3
13475,P100017,5
13475,P100121,4
13475,P100071,3
13475,P100276,4
13475,P100072,2
13475,P100061,3
13475,P100243,2
13475,P100145,5
13475,P100294,3
13475,P100299,2
13475,P100300,2
13475,P100074,4
13475,P100237,4
13476,P100282,5
13476,P100095,2
13476,P100285,5
13476,P100054,4
13476,P100255,4
13476,P100059,3
13476,P100053,5
13476,P100052,4
13476,P100060,2
13476,P100073,3
13476,P100310,4
13476,P100082,6
13476,P100322,4
13476,P100080,2
13476,P100058,3
13476,P100294,3
13476,P100266,3
13476,P100279,2
13476,P100242,5
13476,P100254,6
13476,P100247,2
13476,P100036,3
13476,P100219,3
13476,P100295,3
13476,P100297,5
13476,P100268,3
13476,P100142,4
13476,P100107,3
13476,P100307,3
13476,P100132,4
13476,P100235,5
13477,P100006,4
13477,P100206,4
13477,P100012,3
13477,P100010,4
13477,P100271,3
13477,P100024,3
13477,P100014,3
13477,P100259,5
13477,P100246,6
13477,P100001,6
13477,P100244,4
13477,P100275,5
13477,P100280,2
13477,P100055,4
13477,P100284,6
13477,P100272,3
13477,P100257,5
13477,P100030,5
13477,P100270,5
13477,P100298,4
13477,P100087,4
13477,P100027,2
13477,P100304,3
13477,P100267,3
13477,P100029,3
13477,P100044,5
13477,P100138,3
13478,P100239,5
13478,P100283,4
13478,P100286,4
13478,P100056,4
13478,P100101,3
13478,P100113,4
13478,P100258,5
13478,P100120,4
13478,P100050,4
13478,P100305,3
13478,P100126,2
13478,P100312,3
13478,P100109,5
13478,P100313,4
13478,P100048,2
13478,P100015,2
13478,P100086,4
13478,P100106,4
13478,P100088,5
13478,P100292,6
13478,P100040,4
13478,P100037,5
13478,P100303,2
13478,P100308,4
13478,P100100,4
13478,P100325,3
13478,P100097,3
13478,P100123,4
13478,P100165,2
13478,P100084,6
13479,P100071,3
13479,P100276,4
13479,P100072,2
13479,P100061,3
13479,P100243,2
13479,P100068,3
13479,P100145,5
13479,P100294,3
13479,P100065,4
13479,P100299,2
13479,P100300,2
13479,P100143,4
13479,P100074,4
13479,P100314,5
13479,P100237,4
13479,P100240,3
13479,P100006,4
13479,P100206,4
13479,P100227,2
13479,P100012,3
13479,P100010,4
13479,P100244,4
13479,P100271,3
13479,P100024,3
13479,P100014,3
13479,P100038,3
13479,P100049,3
13479,P100309,2
13479,P100246,6
13479,P100001,6
13480,P100275,5
13480,P100280,2
13480,P100055,4
13480,P100284,6
13480,P100272,3
13480,P100257,5
13480,P100030,5
13480,P100270,5
13480,P100298,4
13480,P100087,4
13480,P100027,2
13480,P100304,3
13480,P100267,3
13480,P100029,3
13480,P100138,3
13480,P100044,5
13480,P100239,5
13480,P100283,4
13480,P100286,4
13480,P100056,4
13480,P100101,3
13480,P100113,4
13480,P100258,5
13480,P100120,4
13480,P100050,4
13480,P100305,3
13480,P100126,2
13480,P100312,3
13480,P100109,5
13480,P100313,4
13480,P100048,2
13480,P100015,2
13481,P100025,4
13481,P100282,5
13481,P100095,2
13481,P100285,5
13481,P100054,4
13481,P100255,4
13481,P100053,5
13481,P100052,4
13481,P100073,3
13481,P100310,4
13481,P100082,6
13481,P100322,4
13481,P100058,3
13481,P100057,4
13481,P100083,5
13481,P100130,2
13481,P100264,3
13481,P100135,5
13481,P100133,3
13481,P100110,2
13481,P100260,2
13481,P100116,4
13481,P100114,3
13481,P100125,3
13481,P100017,5
13481,P100121,4
13482,P100266,3
13482,P100279,2
13482,P100242,5
13482,P100158,2
13482,P100254,6
13482,P100247,2
13482,P100036,3
13482,P100219,3
13482,P100295,3
13482,P100297,5
13482,P100268,3
13482,P100142,4
13482,P100107,3
13482,P100307,3
13482,P100132,4
13482,P100235,5
13482,P100086,4
13482,P100106,4
13482,P100088,5
13482,P100292,6
13482,P100040,4
13482,P100037,5
13482,P100081,3
13482,P100303,2
13482,P100308,4
13482,P100100,4
13482,P100325,3
13482,P100097,3
13482,P100123,4
13482,P100165,2
13482,P100084,6
13484,P100239,5
13484,P100286,4
13484,P100113,4
13484,P100258,5
13484,P100120,4
13484,P100305,3
13484,P100126,2
13484,P100312,3
13484,P100109,5
13484,P100313,4
13484,P100048,2
13484,P100138,3
13484,P100057,4
13484,P100083,5
13484,P100130,2
13484,P100042,5
13484,P100264,3
13484,P100133,3
13484,P100260,2
13484,P100116,4
13484,P100112,4
13484,P100017,5
13484,P100316,3
13484,P100121,4
13485,P100086,4
13485,P100106,4
13485,P100088,5
13485,P100292,6
13485,P100040,4
13485,P100037,5
13485,P100081,3
13485,P100303,2
13485,P100308,4
13485,P100100,4
13485,P100325,3
13485,P100097,3
13485,P100123,4
13485,P100165,2
13485,P100084,6
13485,P100275,5
13485,P100280,2
13485,P100055,4
13485,P100284,6
13485,P100272,3
13485,P100257,5
13485,P100030,5
13485,P100270,5
13485,P100298,4
13485,P100087,4
13485,P100027,2
13485,P100304,3
13485,P100267,3
13485,P100029,3
13485,P100138,3
13485,P100044,5
13486,P100006,4
13486,P100206,4
13486,P100227,2
13486,P100012,3
13486,P100010,4
13486,P100271,3
13486,P100024,3
13486,P100014,3
13486,P100259,5
13486,P100038,3
13486,P100049,3
13486,P100309,2
13486,P100311,2
13486,P100246,6
13486,P100001,6
13486,P100015,2
13486,P100025,4
13486,P100282,5
13486,P100095,2
13486,P100285,5
13486,P100054,4
13486,P100255,4
13486,P100059,3
13486,P100053,5
13486,P100052,4
13486,P100060,2
13486,P100073,3
13486,P100310,4
13486,P100082,6
13486,P100322,4
13486,P100080,2
13486,P100058,3
13487,P100275,5
13487,P100280,2
13487,P100055,4
13487,P100284,6
13487,P100272,3
13487,P100257,5
13487,P100030,5
13487,P100270,5
13487,P100298,4
13487,P100087,4
13487,P100027,2
13487,P100304,3
13487,P100267,3
13487,P100029,3
13487,P100044,5
13487,P100071,3
13487,P100276,4
13487,P100072,2
13487,P100061,3
13487,P100243,2
13487,P100068,3
13487,P100145,5
13487,P100294,3
13487,P100065,4
13487,P100299,2
13487,P100300,2
13487,P100143,4
13487,P100074,4
13487,P100314,5
13487,P100237,4
13487,P100240,3
13487,P100288,5
13488,P100006,4
13488,P100206,4
13488,P100227,2
13488,P100012,3
13488,P100010,4
13488,P100244,4
13488,P100271,3
13488,P100024,3
13488,P100014,3
13488,P100259,5
13488,P100038,3
13488,P100049,3
13488,P100309,2
13488,P100311,2
13488,P100246,6
13488,P100001,6
13488,P100086,4
13488,P100106,4
13488,P100088,5
13488,P100292,6
13488,P100040,4
13488,P100037,5
13488,P100081,3
13488,P100303,2
13488,P100308,4
13488,P100100,4
13488,P100325,3
13488,P100097,3
13488,P100123,4
13488,P100165,2
13488,P100084,6
13489,P100083,5
13489,P100042,5
13489,P100264,3
13489,P100135,5
13489,P100260,2
13489,P100116,4
13489,P100131,5
13489,P100125,3
13489,P100017,5
13489,P100316,3
13489,P100067,5
13489,P100266,3
13489,P100279,2
13489,P100242,5
13489,P100158,2
13489,P100254,6
13489,P100247,2
13489,P100036,3
13489,P100219,3
13489,P100295,3
13489,P100297,5
13489,P100268,3
13489,P100142,4
13489,P100107,3
13489,P100307,3
13489,P100132,4
13489,P100235,5
13490,P100025,4
13490,P100282,5
13490,P100285,5
13490,P100095,2
13490,P100054,4
13490,P100255,4
13490,P100059,3
13490,P100053,5
13490,P100052,4
13490,P100060,2
13490,P100073,3
13490,P100310,4
13490,P100082,6
13490,P100322,4
13490,P100080,2
13490,P100058,3
13490,P100239,5
13490,P100283,4
13490,P100286,4
13490,P100056,4
13490,P100101,3
13490,P100113,4
13490,P100258,5
13490,P100120,4
13490,P100050,4
13490,P100305,3
13490,P100126,2
13490,P100312,3
13490,P100109,5
13490,P100313,4
13490,P100048,2
13491,P100025,4
13491,P100282,5
13491,P100095,2
13491,P100285,5
13491,P100054,4
13491,P100255,4
13491,P100059,3
13491,P100053,5
13491,P100052,4
13491,P100060,2
13491,P100073,3
13491,P100310,4
13491,P100082,6
13491,P100322,4
13491,P100080,2
13491,P100058,3
13491,P100239,5
13491,P100283,4
13491,P100286,4
13491,P100056,4
13491,P100101,3
13491,P100113,4
13491,P100258,5
13491,P100120,4
13491,P100050,4
13491,P100305,3
13491,P100126,2
13491,P100312,3
13491,P100109,5
13491,P100313,4
13491,P100048,2
13491,P100138,3
13492,P100266,3
13492,P100158,2
13492,P100254,6
13492,P100247,2
13492,P100036,3
13492,P100219,3
13492,P100295,3
13492,P100297,5
13492,P100268,3
13492,P100307,3
13492,P100132,4
13492,P100006,4
13492,P100206,4
13492,P100227,2
13492,P100012,3
13492,P100010,4
13492,P100244,4
13492,P100271,3
13492,P100024,3
13492,P100014,3
13492,P100038,3
13492,P100049,3
13492,P100309,2
13492,P100246,6
13492,P100001,6
13493,P100071,3
13493,P100276,4
13493,P100072,2
13493,P100061,3
13493,P100243,2
13493,P100068,3
13493,P100145,5
13493,P100294,3
13493,P100065,4
13493,P100299,2
13493,P100300,2
13493,P100143,4
13493,P100074,4
13493,P100314,5
13493,P100237,4
13493,P100240,3
13493,P100086,4
13493,P100106,4
13493,P100088,5
13493,P100292,6
13493,P100040,4
13493,P100037,5
13493,P100081,3
13493,P100303,2
13493,P100308,4
13493,P100100,4
13493,P100325,3
13493,P100097,3
13493,P100123,4
13493,P100165,2
13493,P100084,6
13493,P100318,4
13494,P100057,4
13494,P100083,5
13494,P100042,5
13494,P100264,3
13494,P100135,5
13494,P100133,3
13494,P100110,2
13494,P100260,2
13494,P100116,4
13494,P100114,3
13494,P100131,5
13494,P100017,5
13494,P100284,6
13494,P100257,5
13494,P100030,5
13494,P100270,5
13494,P100298,4
13494,P100027,2
13494,P100267,3
13494,P100029,3
13494,P100138,3
13494,P100044,5
13495,P100071,3
13495,P100072,2
13495,P100243,2
13495,P100240,3
13495,P100276,4
13495,P100061,3
13495,P100065,4
13495,P100143,4
13495,P100145,5
13495,P100294,3
13495,P100314,5
13495,P100300,2
13495,P100260,2
13495,P100135,5
13495,P100130,2
13495,P100112,4
13495,P100125,3
13495,P100114,3
13495,P100110,2
13495,P100131,5
13495,P100121,4
13495,P100133,3
13495,P100017,5
13495,P100042,5
13495,P100116,4
13496,P100266,3
13496,P100279,2
13496,P100242,5
13496,P100158,2
13496,P100254,6
13496,P100247,2
13496,P100036,3
13496,P100219,3
13496,P100295,3
13496,P100297,5
13496,P100268,3
13496,P100142,4
13496,P100107,3
13496,P100307,3
13496,P100132,4
13496,P100235,5
13496,P100054,4
13496,P100282,5
13496,P100080,2
13496,P100059,3
13496,P100073,3
13496,P100052,4
13496,P100322,4
13496,P100255,4
13496,P100058,3
13496,P100082,6
13496,P100053,5
13496,P100060,2
13496,P100285,5
13496,P100095,2
13496,P100310,4
13496,P100015,2
13497,P100006,4
13497,P100206,4
13497,P100227,2
13497,P100012,3
13497,P100010,4
13497,P100244,4
13497,P100271,3
13497,P100024,3
13497,P100014,3
13497,P100259,5
13497,P100038,3
13497,P100049,3
13497,P100309,2
13497,P100311,2
13497,P100246,6
13497,P100001,6
13497,P100275,5
13497,P100280,2
13497,P100055,4
13497,P100284,6
13497,P100272,3
13497,P100257,5
13497,P100030,5
13497,P100270,5
13497,P100298,4
13497,P100087,4
13497,P100027,2
13497,P100304,3
13497,P100267,3
13497,P100029,3
13497,P100138,3
13497,P100044,5
13498,P100239,5
13498,P100283,4
13498,P100286,4
13498,P100056,4
13498,P100101,3
13498,P100113,4
13498,P100258,5
13498,P100120,4
13498,P100050,4
13498,P100305,3
13498,P100126,2
13498,P100312,3
13498,P100109,5
13498,P100313,4
13498,P100048,2
13498,P100016,5
13498,P100086,4
13498,P100106,4
13498,P100088,5
13498,P100292,6
13498,P100040,4
13498,P100037,5
13498,P100081,3
13498,P100303,2
13498,P100308,4
13498,P100100,4
13498,P100325,3
13498,P100097,3
13498,P100123,4
13498,P100165,2
13498,P100084,6
14162,P100133,3
14162,P100254,6
14162,P100219,3
14162,P100266,3
14162,P100247,2
14162,P100242,5
14162,P100265,5
14162,P100263,2
14162,P100235,5
14162,P100250,4
14162,P100268,3
14162,P100113,4
14162,P100252,3
14162,P100110,2
14162,P100264,3
14162,P100260,2
14162,P100130,2
14162,P100112,4
14162,P100042,5
14162,P100032,5
14162,P100114,3
14162,P100017,5
14162,P100131,5
14162,P100121,4
14162,P100261,5
14162,P100251,4
14162,P100201,5
14163,P100240,3
14163,P100243,2
14163,P100071,3
14163,P100065,4
14163,P100143,4
14163,P100061,3
14163,P100246,6
14163,P100145,5
14163,P100079,4
14163,P100241,5
14163,P100158,2
14163,P100256,2
14163,P100040,4
14163,P100147,2
14163,P100106,4
14163,P100084,6
14163,P100123,4
14163,P100088,5
14163,P100097,3
14163,P100191,5
14163,P100086,4
14163,P100096,4
14163,P100081,3
14163,P100037,5
14163,P100253,6
14163,P100301,2
14163,P100063,3
14164,P100135,5
14164,P100257,5
14164,P100055,4
14164,P100267,3
14164,P100029,3
14164,P100027,2
14164,P100028,5
14164,P100227,2
14164,P100116,4
14164,P100107,3
14164,P100272,3
14164,P100018,5
14164,P100138,3
14164,P100270,5
14164,P100044,5
14164,P100050,4
14164,P100239,5
14164,P100271,3
14164,P100036,3
14164,P100056,4
14164,P100008,4
14164,P100258,5
14164,P100120,4
14164,P100101,3
14164,P100016,5
14164,P100127,2
14165,P100259,5
14165,P100206,4
14165,P100038,3
14165,P100024,3
14165,P100012,3
14165,P100249,5
14165,P100049,3
14165,P100014,3
14165,P100001,6
14165,P100089,4
14165,P100132,4
14165,P100039,2
14165,P100244,4
14165,P100006,4
14165,P100248,3
14165,P100025,4
14165,P100073,3
14165,P100052,4
14165,P100058,3
14165,P100082,6
14165,P100054,4
14165,P100007,5
14165,P100255,4
14165,P100080,2
14165,P100045,5
14165,P100095,2
14165,P100051,5
14166,P100240,3
14166,P100071,3
14166,P100237,4
14166,P100065,4
14166,P100143,4
14166,P100061,3
14166,P100246,6
14166,P100145,5
14166,P100079,4
14166,P100241,5
14166,P100074,4
14166,P100158,2
14166,P100110,2
14166,P100316,3
14166,P100112,4
14166,P100042,5
14166,P100032,5
14166,P100114,3
14166,P100017,5
14166,P100125,3
14166,P100131,5
14166,P100121,4
14166,P100261,5
14166,P100251,4
14167,P100083,5
14167,P100257,5
14167,P100055,4
14167,P100267,3
14167,P100029,3
14167,P100027,2
14167,P100028,5
14167,P100116,4
14167,P100107,3
14167,P100018,5
14167,P100138,3
14167,P100044,5
14167,P100256,2
14167,P100040,4
14167,P100147,2
14167,P100106,4
14167,P100084,6
14167,P100037,5
14167,P100097,3
14167,P100191,5
14167,P100100,4
14167,P100086,4
14167,P100315,5
14167,P100096,4
14167,P100081,3
14167,P100253,6
14168,P100067,5
14168,P100291,3
14168,P100126,2
14168,P100322,4
14168,P100282,5
14168,P100050,4
14168,P100239,5
14168,P100271,3
14168,P100048,2
14168,P100036,3
14168,P100056,4
14168,P100008,4
14168,P100258,5
14168,P100127,2
14168,P100120,4
14168,P100101,3
14168,P100025,4
14168,P100073,3
14168,P100052,4
14168,P100060,2
14168,P100058,3
14168,P100054,4
14168,P100007,5
14168,P100045,5
14168,P100310,4
14168,P100095,2
14168,P100051,5
14168,P100053,5
14169,P100259,5
14169,P100206,4
14169,P100038,3
14169,P100024,3
14169,P100012,3
14169,P100249,5
14169,P100049,3
14169,P100014,3
14169,P100001,6
14169,P100089,4
14169,P100039,2
14169,P100244,4
14169,P100006,4
14169,P100219,3
14169,P100247,2
14169,P100265,5
14169,P100263,2
14169,P100235,5
14169,P100250,4
14169,P100268,3
14169,P100113,4
14169,P100252,3
14169,P100273,2
14169,P100133,3
14169,P100090,4
15059,P100126,2
15059,P100050,4
15059,P100239,5
15059,P100048,2
15059,P100036,3
15059,P100008,4
15059,P100258,5
15059,P100282,5
15059,P100322,4
15059,P100101,3
15059,P100016,5
15059,P100219,3
15059,P100265,5
15059,P100235,5
15059,P100250,4
15059,P100268,3
15059,P100113,4
15059,P100252,3
15059,P100273,2
15059,P100133,3
15059,P100090,4
15060,P100259,5
15060,P100038,3
15060,P100024,3
15060,P100012,3
15060,P100049,3
15060,P100014,3
15060,P100001,6
15060,P100089,4
15060,P100132,4
15060,P100039,2
15060,P100244,4
15060,P100006,4
15060,P100248,3
15060,P100068,3
15060,P100240,3
15060,P100243,2
15060,P100071,3
15060,P100237,4
15060,P100061,3
15060,P100145,5
15060,P100241,5
15060,P100074,4
15060,P100158,2
15060,P100326,4
15061,P100110,2
15061,P100264,3
15061,P100260,2
15061,P100042,5
15061,P100032,5
15061,P100114,3
15061,P100017,5
15061,P100131,5
15061,P100121,4
15061,P100261,5
15061,P100251,4
15061,P100083,5
15061,P100257,5
15061,P100055,4
15061,P100267,3
15061,P100027,2
15061,P100028,5
15061,P100116,4
15061,P100107,3
15061,P100272,3
15061,P100018,5
15061,P100138,3
15061,P100044,5
15062,P100025,4
15062,P100059,3
15062,P100073,3
15062,P100052,4
15062,P100060,2
15062,P100058,3
15062,P100082,6
15062,P100054,4
15062,P100255,4
15062,P100080,2
15062,P100045,5
15062,P100310,4
15062,P100095,2
15062,P100051,5
15062,P100053,5
15062,P100256,2
15062,P100040,4
15062,P100147,2
15062,P100106,4
15062,P100084,6
15062,P100037,5
15062,P100123,4
15062,P100088,5
15062,P100097,3
15062,P100191,5
15062,P100100,4
15062,P100086,4
15062,P100315,5
15062,P100096,4
15062,P100081,3
15062,P100253,6
15063,P100254,6
15063,P100266,3
15063,P100242,5
15063,P100263,2
15063,P100250,4
15063,P100268,3
15063,P100113,4
15063,P100252,3
15063,P100273,2
15063,P100133,3
15063,P100106,4
15063,P100084,6
15063,P100037,5
15063,P100088,5
15063,P100097,3
15063,P100191,5
15063,P100315,5
15063,P100081,3
15063,P100016,5
15064,P100068,3
15064,P100240,3
15064,P100243,2
15064,P100071,3
15064,P100237,4
15064,P100065,4
15064,P100143,4
15064,P100145,5
15064,P100241,5
15064,P100074,4
15064,P100158,2
15064,P100326,4
15064,P100050,4
15064,P100236,6
15064,P100036,3
15064,P100126,2
15064,P100056,4
15064,P100258,5
15064,P100127,2
15064,P100282,5
15064,P100322,4
15064,P100101,3
15064,P100016,5
15064,P100046,3
15065,P100083,5
15065,P100030,5
15065,P100055,4
15065,P100267,3
15065,P100029,3
15065,P100027,2
15065,P100028,5
15065,P100227,2
15065,P100116,4
15065,P100107,3
15065,P100272,3
15065,P100018,5
15065,P100138,3
15065,P100270,5
15065,P100044,5
15065,P100206,4
15065,P100038,3
15065,P100024,3
15065,P100249,5
15065,P100049,3
15065,P100014,3
15065,P100001,6
15065,P100089,4
15065,P100132,4
15065,P100039,2
15065,P100244,4
15065,P100006,4
15066,P100110,2
15066,P100260,2
15066,P100130,2
15066,P100112,4
15066,P100042,5
15066,P100032,5
15066,P100114,3
15066,P100125,3
15066,P100121,4
15066,P100261,5
15066,P100251,4
15066,P100025,4
15066,P100059,3
15066,P100073,3
15066,P100052,4
15066,P100060,2
15066,P100058,3
15066,P100082,6
15066,P100054,4
15066,P100007,5
15066,P100255,4
15066,P100095,2
15066,P100051,5
15066,P100053,5
15067,P100110,2
15067,P100316,3
15067,P100264,3
15067,P100260,2
15067,P100130,2
15067,P100112,4
15067,P100042,5
15067,P100032,5
15067,P100114,3
15067,P100017,5
15067,P100125,3
15067,P100131,5
15067,P100121,4
15067,P100261,5
15067,P100251,4
15067,P100256,2
15067,P100040,4
15067,P100147,2
15067,P100106,4
15067,P100084,6
15067,P100037,5
15067,P100123,4
15067,P100088,5
15067,P100097,3
15067,P100191,5
15067,P100100,4
15067,P100086,4
15067,P100315,5
15067,P100096,4
15067,P100081,3
15067,P100253,6
15068,P100050,4
15068,P100239,5
15068,P100236,6
15068,P100271,3
15068,P100048,2
15068,P100036,3
15068,P100126,2
15068,P100056,4
15068,P100008,4
15068,P100258,5
15068,P100127,2
15068,P100120,4
15068,P100282,5
15068,P100322,4
15068,P100101,3
15068,P100016,5
15068,P100259,5
15068,P100206,4
15068,P100038,3
15068,P100012,3
15068,P100249,5
15068,P100049,3
15068,P100014,3
15068,P100001,6
15068,P100089,4
15068,P100132,4
15068,P100039,2
15068,P100006,4
15068,P100248,3
15068,P100302,2
15069,P100059,3
15069,P100073,3
15069,P100052,4
15069,P100058,3
15069,P100082,6
15069,P100007,5
15069,P100255,4
15069,P100080,2
15069,P100310,4
15069,P100095,2
15069,P100051,5
15069,P100053,5
15069,P100067,5
15069,P100266,3
15069,P100265,5
15069,P100263,2
15069,P100235,5
15069,P100250,4
15069,P100113,4
15069,P100273,2
15069,P100142,4
15069,P100133,3
15069,P100090,4
15070,P100240,3
15070,P100243,2
15070,P100071,3
15070,P100237,4
15070,P100143,4
15070,P100061,3
15070,P100246,6
15070,P100145,5
15070,P100079,4
15070,P100241,5
15070,P100074,4
15070,P100158,2
15070,P100135,5
15070,P100257,5
15070,P100030,5
15070,P100055,4
15070,P100267,3
15070,P100029,3
15070,P100027,2
15070,P100028,5
15070,P100227,2
15070,P100116,4
15070,P100107,3
15070,P100272,3
15070,P100018,5
15070,P100138,3
15070,P100270,5
15070,P100044,5
15071,P100254,6
15071,P100266,3
15071,P100242,5
15071,P100265,5
15071,P100263,2
15071,P100235,5
15071,P100250,4
15071,P100113,4
15071,P100273,2
15071,P100075,3
15071,P100142,4
15071,P100133,3
15071,P100135,5
15071,P100257,5
15071,P100030,5
15071,P100055,4
15071,P100267,3
15071,P100029,3
15071,P100027,2
15071,P100028,5
15071,P100227,2
15071,P100116,4
15071,P100107,3
15071,P100272,3
15071,P100018,5
15071,P100138,3
15071,P100270,5
15071,P100044,5
15072,P100110,2
15072,P100316,3
15072,P100264,3
15072,P100260,2
15072,P100130,2
15072,P100112,4
15072,P100042,5
15072,P100032,5
15072,P100114,3
15072,P100017,5
15072,P100125,3
15072,P100131,5
15072,P100121,4
15072,P100261,5
15072,P100251,4
15072,P100050,4
15072,P100239,5
15072,P100236,6
15072,P100271,3
15072,P100048,2
15072,P100036,3
15072,P100126,2
15072,P100056,4
15072,P100008,4
15072,P100258,5
15072,P100127,2
15072,P100120,4
15072,P100282,5
15072,P100322,4
15072,P100101,3
15072,P100016,5
15073,P100206,4
15073,P100038,3
15073,P100024,3
15073,P100012,3
15073,P100049,3
15073,P100014,3
15073,P100001,6
15073,P100089,4
15073,P100132,4
15073,P100039,2
15073,P100006,4
15073,P100248,3
15073,P100015,2
15073,P100040,4
15073,P100106,4
15073,P100084,6
15073,P100037,5
15073,P100088,5
15073,P100097,3
15073,P100100,4
15073,P100086,4
15073,P100315,5
15073,P100096,4
15073,P100081,3
15073,P100253,6
15074,P100025,4
15074,P100059,3
15074,P100073,3
15074,P100052,4
15074,P100058,3
15074,P100054,4
15074,P100007,5
15074,P100255,4
15074,P100080,2
15074,P100045,5
15074,P100095,2
15074,P100051,5
15074,P100053,5
15074,P100240,3
15074,P100071,3
15074,P100143,4
15074,P100061,3
15074,P100246,6
15074,P100145,5
15074,P100079,4
15074,P100241,5
15074,P100158,2
15075,P100025,4
15075,P100073,3
15075,P100052,4
15075,P100058,3
15075,P100007,5
15075,P100255,4
15075,P100080,2
15075,P100045,5
15075,P100095,2
15075,P100051,5
15075,P100053,5
15075,P100082,6
15075,P100083,5
15075,P100257,5
15075,P100030,5
15075,P100267,3
15075,P100029,3
15075,P100028,5
15075,P100227,2
15075,P100116,4
15075,P100107,3
15075,P100018,5
15075,P100138,3
15075,P100270,5
15075,P100044,5
15076,P100068,3
15076,P100240,3
15076,P100243,2
15076,P100071,3
15076,P100237,4
15076,P100065,4
15076,P100061,3
15076,P100145,5
15076,P100079,4
15076,P100241,5
15076,P100074,4
15076,P100326,4
15076,P100302,2
15076,P100254,6
15076,P100219,3
15076,P100266,3
15076,P100247,2
15076,P100242,5
15076,P100263,2
15076,P100235,5
15076,P100250,4
15076,P100252,3
15076,P100075,3
15076,P100142,4
15076,P100138,3
15077,P100110,2
15077,P100316,3
15077,P100260,2
15077,P100130,2
15077,P100042,5
15077,P100114,3
15077,P100017,5
15077,P100121,4
15077,P100261,5
15077,P100251,4
15077,P100199,5
15077,P100259,5
15077,P100206,4
15077,P100024,3
15077,P100012,3
15077,P100249,5
15077,P100049,3
15077,P100001,6
15077,P100089,4
15077,P100132,4
15077,P100039,2
15077,P100006,4
15077,P100248,3
15077,P100165,2
15078,P100256,2
15078,P100040,4
15078,P100084,6
15078,P100037,5
15078,P100088,5
15078,P100097,3
15078,P100191,5
15078,P100086,4
15078,P100096,4
15078,P100081,3
15078,P100253,6
15078,P100269,3
15078,P100236,6
15078,P100271,3
15078,P100036,3
15078,P100126,2
15078,P100258,5
15078,P100127,2
15078,P100282,5
15078,P100322,4
15078,P100101,3
15078,P100016,5
15079,P100068,3
15079,P100240,3
15079,P100243,2
15079,P100071,3
15079,P100237,4
15079,P100276,4
15079,P100065,4
15079,P100143,4
15079,P100061,3
15079,P100246,6
15079,P100145,5
15079,P100079,4
15079,P100241,5
15079,P100074,4
15079,P100158,2
15079,P100326,4
15079,P100256,2
15079,P100040,4
15079,P100147,2
15079,P100106,4
15079,P100084,6
15079,P100037,5
15079,P100123,4
15079,P100088,5
15079,P100097,3
15079,P100191,5
15079,P100100,4
15079,P100086,4
15079,P100315,5
15079,P100096,4
15079,P100081,3
15079,P100253,6
15080,P100083,5
15080,P100257,5
15080,P100030,5
15080,P100055,4
15080,P100267,3
15080,P100029,3
15080,P100027,2
15080,P100028,5
15080,P100227,2
15080,P100116,4
15080,P100107,3
15080,P100272,3
15080,P100018,5
15080,P100138,3
15080,P100270,5
15080,P100044,5
15080,P100050,4
15080,P100239,5
15080,P100236,6
15080,P100271,3
15080,P100048,2
15080,P100036,3
15080,P100126,2
15080,P100056,4
15080,P100008,4
15080,P100258,5
15080,P100127,2
15080,P100120,4
15080,P100282,5
15080,P100322,4
15080,P100101,3
15080,P100016,5
15081,P100259,5
15081,P100038,3
15081,P100024,3
15081,P100012,3
15081,P100049,3
15081,P100014,3
15081,P100001,6
15081,P100089,4
15081,P100039,2
15081,P100006,4
15081,P100248,3
15081,P100165,2
15081,P100025,4
15081,P100073,3
15081,P100052,4
15081,P100060,2
15081,P100058,3
15081,P100082,6
15081,P100054,4
15081,P100007,5
15081,P100255,4
15081,P100080,2
15081,P100045,5
15081,P100095,2
15081,P100051,5
15081,P100053,5
15082,P100266,3
