2025-12-23 18:10:38 | INFO     | src.pipeline.batch_processor | ======================================================================
2025-12-23 18:11:04 | INFO     | src.pipeline.batch_processor | PROCESSING GAME 18987
2025-12-23 18:11:04 | INFO     | src.pipeline.batch_processor | ============================================================
2025-12-23 18:11:04 | INFO     | src.pipeline.batch_processor | Step 1: Running quality checks...
2025-12-23 18:11:04 | INFO     | src.pipeline.data_quality | Running data quality checks for game 18987
2025-12-23 18:11:06 | INFO     | src.database.table_operations | Loaded 1 rows into fact_game_status
2025-12-23 18:11:06 | INFO     | src.pipeline.data_quality | Saved quality results for game 18987: FULLY_TRACKED
2025-12-23 18:11:06 | INFO     | src.database.table_operations | Loaded 26 rows into log_data_issues
2025-12-23 18:11:06 | INFO     | src.pipeline.data_quality | Saved 26 issues for game 18987
2025-12-23 18:11:06 | INFO     | src.pipeline.batch_processor | Step 2: Loading to stage...
2025-12-23 18:11:06 | INFO     | src.pipeline.stage.load_game_tracking | Staging game 18987 from data/raw/games/18987/18987_tracking.xlsx
2025-12-23 18:11:08 | INFO     | src.database.table_operations | Loaded 3084 rows into stg_events_18987
2025-12-23 18:11:08 | INFO     | src.pipeline.stage.load_game_tracking |   Staged events: 3084 rows
2025-12-23 18:11:08 | INFO     | src.database.table_operations | Loaded 106 rows into stg_shifts_18987
2025-12-23 18:11:08 | INFO     | src.pipeline.stage.load_game_tracking |   Staged shifts: 106 rows
2025-12-23 18:11:08 | INFO     | src.pipeline.batch_processor | Step 3: Transforming to intermediate...
2025-12-23 18:11:08 | INFO     | src.pipeline.intermediate.transform_game | Transforming game 18987 to intermediate layer
2025-12-23 18:11:08 | ERROR    | src.database.connection | Database error, rolled back: (sqlite3.IntegrityError) UNIQUE constraint failed: int_game_players_18987.player_game_key
[SQL: -- Create index on primary key
CREATE UNIQUE INDEX IF NOT EXISTS idx_int_gp_18987_pk 
    ON int_game_players_18987(player_game_key)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-12-23 18:11:08 | WARNING  | src.pipeline.intermediate.transform_game | SQL warning: (sqlite3.IntegrityError) UNIQUE constraint failed: int_game_players_18987.player_game_key
[SQL: -- Create index on primary key
CREATE UNIQUE INDEX IF NOT EXISTS idx_int_gp_18987_pk 
    ON int_game_players_18987(player_game_key)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-12-23 18:11:08 | INFO     | src.pipeline.intermediate.transform_game |   Created int_events_18987: 1578 rows
2025-12-23 18:11:08 | INFO     | src.pipeline.intermediate.transform_game |   Created int_event_players_18987: 3068 rows
2025-12-23 18:11:08 | INFO     | src.pipeline.intermediate.transform_game |   Created int_shifts_18987: 106 rows
2025-12-23 18:11:08 | INFO     | src.pipeline.intermediate.transform_game |   Created int_game_players_18987: 26 rows
2025-12-23 18:11:08 | INFO     | src.pipeline.batch_processor | Step 4: Building box score...
2025-12-23 18:11:08 | INFO     | src.pipeline.datamart.build_box_score | Building box score for game 18987
2025-12-23 18:11:08 | INFO     | src.database.table_operations | Loaded 26 rows into _tmp_box_score_18987
2025-12-23 18:11:08 | INFO     | src.database.table_operations | Loaded 135 rows into fact_box_score
2025-12-23 18:11:08 | INFO     | src.database.table_operations | Dropped table: _tmp_box_score_18987
2025-12-23 18:11:08 | INFO     | src.pipeline.datamart.build_box_score | Added 26 rows to fact_box_score for game 18987
2025-12-23 18:11:08 | INFO     | src.pipeline.batch_processor | Step 5: Building events...
2025-12-23 18:11:08 | INFO     | src.pipeline.datamart.build_events | Building events for game 18987
2025-12-23 18:11:08 | INFO     | src.database.table_operations | Loaded 7463 rows into fact_events
2025-12-23 18:11:08 | INFO     | src.pipeline.datamart.build_events | Added 1578 events for game 18987
2025-12-23 18:11:08 | INFO     | src.pipeline.batch_processor | Step 6: Loading XY data...
2025-12-23 18:11:08 | INFO     | src.pipeline.stage.load_xy_data | Loading XY data for game 18987
2025-12-23 18:11:08 | INFO     | src.pipeline.batch_processor | Step 7: Processing video times...
2025-12-23 18:11:08 | INFO     | src.pipeline.stage.load_video_times | Loading video times for game 18987
2025-12-23 18:11:08 | INFO     | src.database.table_operations | Loaded 2 rows into stg_video_times_18987
2025-12-23 18:11:09 | INFO     | src.database.table_operations | Loaded 1577 rows into int_event_video_links_18987
2025-12-23 18:11:09 | INFO     | src.database.table_operations | Loaded 106 rows into int_shift_video_links_18987
2025-12-23 18:11:09 | INFO     | src.pipeline.batch_processor | ✓ Game 18987 processed successfully
2025-12-23 18:11:09 | INFO     | src.pipeline.batch_processor | 
============================================================
2025-12-23 18:11:09 | INFO     | src.pipeline.batch_processor | PROCESSING GAME 18991
2025-12-23 18:11:09 | INFO     | src.pipeline.batch_processor | ============================================================
2025-12-23 18:11:09 | INFO     | src.pipeline.batch_processor | Step 1: Running quality checks...
2025-12-23 18:11:09 | INFO     | src.pipeline.data_quality | Running data quality checks for game 18991
2025-12-23 18:11:10 | INFO     | src.database.table_operations | Loaded 1 rows into fact_game_status
2025-12-23 18:11:10 | INFO     | src.pipeline.data_quality | Saved quality results for game 18991: PARTIALLY_TRACKED
2025-12-23 18:11:10 | INFO     | src.database.table_operations | Loaded 16 rows into log_data_issues
2025-12-23 18:11:10 | INFO     | src.pipeline.data_quality | Saved 16 issues for game 18991
2025-12-23 18:11:10 | INFO     | src.pipeline.batch_processor | Step 2: Loading to stage...
2025-12-23 18:11:10 | INFO     | src.pipeline.stage.load_game_tracking | Staging game 18991 from data/raw/games/18991/18991_tracking.xlsx
2025-12-23 18:11:11 | INFO     | src.database.table_operations | Loaded 4000 rows into stg_events_18991
2025-12-23 18:11:11 | INFO     | src.pipeline.stage.load_game_tracking |   Staged events: 4000 rows
2025-12-23 18:11:11 | INFO     | src.database.table_operations | Loaded 78 rows into stg_shifts_18991
2025-12-23 18:11:11 | INFO     | src.pipeline.stage.load_game_tracking |   Staged shifts: 78 rows
2025-12-23 18:11:11 | INFO     | src.pipeline.batch_processor | Step 3: Transforming to intermediate...
2025-12-23 18:11:11 | INFO     | src.pipeline.intermediate.transform_game | Transforming game 18991 to intermediate layer
2025-12-23 18:11:11 | INFO     | src.pipeline.intermediate.transform_game |   Created int_events_18991: 365 rows
2025-12-23 18:11:11 | INFO     | src.pipeline.intermediate.transform_game |   Created int_event_players_18991: 3999 rows
2025-12-23 18:11:11 | INFO     | src.pipeline.intermediate.transform_game |   Created int_shifts_18991: 78 rows
2025-12-23 18:11:11 | INFO     | src.pipeline.intermediate.transform_game |   Created int_game_players_18991: 25 rows
2025-12-23 18:11:11 | INFO     | src.pipeline.batch_processor | Step 4: Building box score...
2025-12-23 18:11:11 | INFO     | src.pipeline.datamart.build_box_score | Building box score for game 18991
2025-12-23 18:11:11 | INFO     | src.database.table_operations | Loaded 25 rows into _tmp_box_score_18991
2025-12-23 18:11:11 | INFO     | src.database.table_operations | Loaded 160 rows into fact_box_score
2025-12-23 18:11:11 | INFO     | src.database.table_operations | Dropped table: _tmp_box_score_18991
2025-12-23 18:11:11 | INFO     | src.pipeline.datamart.build_box_score | Added 25 rows to fact_box_score for game 18991
2025-12-23 18:11:11 | INFO     | src.pipeline.batch_processor | Step 5: Building events...
2025-12-23 18:11:11 | INFO     | src.pipeline.datamart.build_events | Building events for game 18991
2025-12-23 18:11:12 | INFO     | src.database.table_operations | Loaded 7828 rows into fact_events
2025-12-23 18:11:12 | INFO     | src.pipeline.datamart.build_events | Added 365 events for game 18991
2025-12-23 18:11:12 | INFO     | src.pipeline.batch_processor | Step 6: Loading XY data...
2025-12-23 18:11:12 | INFO     | src.pipeline.stage.load_xy_data | Loading XY data for game 18991
2025-12-23 18:11:12 | INFO     | src.pipeline.batch_processor | Step 7: Processing video times...
2025-12-23 18:11:12 | INFO     | src.pipeline.stage.load_video_times | Loading video times for game 18991
2025-12-23 18:11:12 | INFO     | src.database.table_operations | Loaded 2 rows into stg_video_times_18991
2025-12-23 18:11:12 | INFO     | src.database.table_operations | Loaded 1 rows into int_event_video_links_18991
2025-12-23 18:11:12 | INFO     | src.database.table_operations | Loaded 3 rows into int_shift_video_links_18991
2025-12-23 18:11:12 | INFO     | src.pipeline.batch_processor | ✓ Game 18991 processed successfully
2025-12-23 18:11:12 | INFO     | src.pipeline.batch_processor | 
============================================================
2025-12-23 18:11:12 | INFO     | src.pipeline.batch_processor | PROCESSING GAME 18993
2025-12-23 18:11:12 | INFO     | src.pipeline.batch_processor | ============================================================
2025-12-23 18:11:12 | INFO     | src.pipeline.batch_processor | Step 1: Running quality checks...
2025-12-23 18:11:12 | INFO     | src.pipeline.data_quality | Running data quality checks for game 18993
2025-12-23 18:11:12 | INFO     | src.database.table_operations | Loaded 1 rows into fact_game_status
2025-12-23 18:11:12 | INFO     | src.pipeline.data_quality | Saved quality results for game 18993: PARTIALLY_TRACKED
2025-12-23 18:11:12 | INFO     | src.database.table_operations | Loaded 3 rows into log_data_issues
2025-12-23 18:11:12 | INFO     | src.pipeline.data_quality | Saved 3 issues for game 18993
2025-12-23 18:11:12 | INFO     | src.pipeline.batch_processor | Step 2: Loading to stage...
2025-12-23 18:11:12 | INFO     | src.pipeline.stage.load_game_tracking | Staging game 18993 from data/raw/games/18993/_tracking.xlsx
2025-12-23 18:11:13 | INFO     | src.database.table_operations | Loaded 456 rows into stg_events_18993
2025-12-23 18:11:13 | INFO     | src.pipeline.stage.load_game_tracking |   Staged events: 456 rows
2025-12-23 18:11:13 | INFO     | src.database.table_operations | Loaded 98 rows into stg_shifts_18993
2025-12-23 18:11:13 | INFO     | src.pipeline.stage.load_game_tracking |   Staged shifts: 98 rows
2025-12-23 18:11:13 | INFO     | src.pipeline.batch_processor | Step 3: Transforming to intermediate...
2025-12-23 18:11:13 | INFO     | src.pipeline.intermediate.transform_game | Transforming game 18993 to intermediate layer
2025-12-23 18:11:13 | ERROR    | src.database.connection | Database error, rolled back: (sqlite3.IntegrityError) UNIQUE constraint failed: int_game_players_18993.player_game_key
[SQL: -- Create index on primary key
CREATE UNIQUE INDEX IF NOT EXISTS idx_int_gp_18993_pk 
    ON int_game_players_18993(player_game_key)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-12-23 18:11:13 | WARNING  | src.pipeline.intermediate.transform_game | SQL warning: (sqlite3.IntegrityError) UNIQUE constraint failed: int_game_players_18993.player_game_key
[SQL: -- Create index on primary key
CREATE UNIQUE INDEX IF NOT EXISTS idx_int_gp_18993_pk 
    ON int_game_players_18993(player_game_key)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-12-23 18:11:13 | INFO     | src.pipeline.intermediate.transform_game |   Created int_events_18993: 2 rows
2025-12-23 18:11:13 | INFO     | src.pipeline.intermediate.transform_game |   Created int_event_players_18993: 2 rows
2025-12-23 18:11:13 | INFO     | src.pipeline.intermediate.transform_game |   Created int_shifts_18993: 98 rows
2025-12-23 18:11:13 | INFO     | src.pipeline.intermediate.transform_game |   Created int_game_players_18993: 29 rows
2025-12-23 18:11:13 | INFO     | src.pipeline.batch_processor | Step 4: Building box score...
2025-12-23 18:11:13 | INFO     | src.pipeline.datamart.build_box_score | Building box score for game 18993
2025-12-23 18:11:13 | INFO     | src.database.table_operations | Loaded 29 rows into _tmp_box_score_18993
2025-12-23 18:11:13 | INFO     | src.database.table_operations | Loaded 189 rows into fact_box_score
2025-12-23 18:11:13 | INFO     | src.database.table_operations | Dropped table: _tmp_box_score_18993
2025-12-23 18:11:13 | INFO     | src.pipeline.datamart.build_box_score | Added 29 rows to fact_box_score for game 18993
2025-12-23 18:11:13 | INFO     | src.pipeline.batch_processor | Step 5: Building events...
2025-12-23 18:11:13 | INFO     | src.pipeline.datamart.build_events | Building events for game 18993
2025-12-23 18:11:13 | INFO     | src.database.table_operations | Loaded 7830 rows into fact_events
2025-12-23 18:11:13 | INFO     | src.pipeline.datamart.build_events | Added 2 events for game 18993
2025-12-23 18:11:13 | INFO     | src.pipeline.batch_processor | Step 6: Loading XY data...
2025-12-23 18:11:13 | INFO     | src.pipeline.stage.load_xy_data | Loading XY data for game 18993
2025-12-23 18:11:13 | INFO     | src.pipeline.batch_processor | Step 7: Processing video times...
2025-12-23 18:11:13 | INFO     | src.pipeline.stage.load_video_times | Loading video times for game 18993
2025-12-23 18:11:13 | INFO     | src.pipeline.stage.load_video_times |   No video times file found for game 18993
2025-12-23 18:11:13 | INFO     | src.pipeline.stage.load_video_times | No video times for game 18993
2025-12-23 18:11:13 | INFO     | src.pipeline.batch_processor | ✓ Game 18993 processed successfully
2025-12-23 18:11:13 | INFO     | src.pipeline.batch_processor | 
============================================================
2025-12-23 18:11:13 | INFO     | src.pipeline.batch_processor | PROCESSING GAME 19032
2025-12-23 18:11:13 | INFO     | src.pipeline.batch_processor | ============================================================
2025-12-23 18:11:13 | INFO     | src.pipeline.batch_processor | Step 1: Running quality checks...
2025-12-23 18:11:13 | INFO     | src.pipeline.data_quality | Running data quality checks for game 19032
2025-12-23 18:11:15 | INFO     | src.database.table_operations | Loaded 1 rows into fact_game_status
2025-12-23 18:11:15 | INFO     | src.pipeline.data_quality | Saved quality results for game 19032: PARTIALLY_TRACKED
2025-12-23 18:11:15 | INFO     | src.database.table_operations | Loaded 2 rows into log_data_issues
2025-12-23 18:11:15 | INFO     | src.pipeline.data_quality | Saved 2 issues for game 19032
2025-12-23 18:11:15 | INFO     | src.pipeline.batch_processor | Step 2: Loading to stage...
2025-12-23 18:11:15 | INFO     | src.pipeline.stage.load_game_tracking | Staging game 19032 from data/raw/games/19032/19032_tracking.xlsx
2025-12-23 18:11:15 | INFO     | src.database.table_operations | Loaded 3999 rows into stg_events_19032
2025-12-23 18:11:15 | INFO     | src.pipeline.stage.load_game_tracking |   Staged events: 3999 rows
2025-12-23 18:11:15 | INFO     | src.database.table_operations | Loaded 98 rows into stg_shifts_19032
2025-12-23 18:11:15 | INFO     | src.pipeline.stage.load_game_tracking |   Staged shifts: 98 rows
2025-12-23 18:11:15 | INFO     | src.pipeline.batch_processor | Step 3: Transforming to intermediate...
2025-12-23 18:11:15 | INFO     | src.pipeline.intermediate.transform_game | Transforming game 19032 to intermediate layer
2025-12-23 18:11:16 | INFO     | src.pipeline.intermediate.transform_game |   Created int_events_19032: 2 rows
2025-12-23 18:11:16 | INFO     | src.pipeline.intermediate.transform_game |   Created int_event_players_19032: 1 rows
2025-12-23 18:11:16 | INFO     | src.pipeline.intermediate.transform_game |   Created int_shifts_19032: 98 rows
2025-12-23 18:11:16 | INFO     | src.pipeline.intermediate.transform_game |   Created int_game_players_19032: 0 rows
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | Step 4: Building box score...
2025-12-23 18:11:16 | INFO     | src.pipeline.datamart.build_box_score | Building box score for game 19032
2025-12-23 18:11:16 | INFO     | src.database.table_operations | Loaded 0 rows into _tmp_box_score_19032
2025-12-23 18:11:16 | INFO     | src.database.table_operations | Loaded 189 rows into fact_box_score
2025-12-23 18:11:16 | INFO     | src.database.table_operations | Dropped table: _tmp_box_score_19032
2025-12-23 18:11:16 | INFO     | src.pipeline.datamart.build_box_score | Added 0 rows to fact_box_score for game 19032
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | Step 5: Building events...
2025-12-23 18:11:16 | INFO     | src.pipeline.datamart.build_events | Building events for game 19032
2025-12-23 18:11:16 | INFO     | src.database.table_operations | Loaded 7832 rows into fact_events
2025-12-23 18:11:16 | INFO     | src.pipeline.datamart.build_events | Added 2 events for game 19032
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | Step 6: Loading XY data...
2025-12-23 18:11:16 | INFO     | src.pipeline.stage.load_xy_data | Loading XY data for game 19032
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | Step 7: Processing video times...
2025-12-23 18:11:16 | INFO     | src.pipeline.stage.load_video_times | Loading video times for game 19032
2025-12-23 18:11:16 | INFO     | src.database.table_operations | Loaded 2 rows into stg_video_times_19032
2025-12-23 18:11:16 | INFO     | src.database.table_operations | Loaded 1 rows into int_event_video_links_19032
2025-12-23 18:11:16 | INFO     | src.database.table_operations | Loaded 3 rows into int_shift_video_links_19032
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | ✓ Game 19032 processed successfully
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | 
======================================================================
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | BATCH PROCESSING COMPLETE
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | ======================================================================
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | Total games: 8
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | Completed: 6
2025-12-23 18:11:16 | INFO     | src.pipeline.batch_processor | Errors: 2
2025-12-23 18:11:41 | INFO     | src.database.connection | Database engine created: sqlite
