wowy_key,game_id,player_id,teammate_id,toi_with,toi_without,toi_total,pct_with,player_1_id,player_2_id,venue,shifts_together,p1_shifts_without_p2,p2_shifts_without_p1,total_p1_shifts,total_p2_shifts,p1_logical_shifts,p2_logical_shifts,venue_id,home_team_id,away_team_id,toi_together,toi_apart,gf_pct_together,gf_pct_apart,gf_pct_delta,cf_pct_together,cf_pct_apart,cf_pct_delta,xgf_pct_together,xgf_pct_apart,xgf_pct_delta,relative_corsi,relative_fenwick,player_1_name,player_2_name
WY1897706865279,18977,P100049,P100123,496.0,665.0,1161.0,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897752790686,18977,P100123,P100049,496.0,1237.0,1733.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897706861304,18977,P100049,P100211,750.0,411.0,1161.0,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897713040686,18977,P100211,P100049,750.0,393.0,1143.0,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897775305279,18977,P100084,P100123,1242.0,673.0,1915.0,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897752797530,18977,P100123,P100084,1242.0,491.0,1733.0,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897775301304,18977,P100084,P100211,643.0,1272.0,1915.0,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897713047530,18977,P100211,P100084,643.0,500.0,1143.0,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897771625279,18977,P100088,P100123,1213.0,633.0,1846.0,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897752797162,18977,P100123,P100088,1213.0,520.0,1733.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897771621304,18977,P100088,P100211,535.0,1311.0,1846.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897713047162,18977,P100211,P100088,535.0,608.0,1143.0,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897737738583,18977,P100001,P100105,896.0,751.0,1647.0,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897785833773,18977,P100105,P100001,896.0,260.0,1156.0,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897737739204,18977,P100001,P100132,710.0,937.0,1647.0,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792043773,18977,P100132,P100001,710.0,304.0,1014.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897737732219,18977,P100001,P100224,618.0,1029.0,1647.0,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897722193773,18977,P100224,P100001,618.0,445.0,1063.0,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897706439204,18977,P100016,P100132,1014.0,2226.0,3240.0,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792040643,18977,P100132,P100016,1014.0,0.0,1014.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897706432219,18977,P100016,P100224,1063.0,2177.0,3240.0,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897722190643,18977,P100224,P100016,1063.0,0.0,1063.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897785839204,18977,P100105,P100132,241.0,915.0,1156.0,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792048583,18977,P100132,P100105,241.0,773.0,1014.0,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897785832219,18977,P100105,P100224,219.0,937.0,1156.0,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897722198583,18977,P100224,P100105,219.0,844.0,1063.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792042219,18977,P100132,P100224,910.0,104.0,1014.0,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897722199204,18977,P100224,P100132,910.0,153.0,1063.0,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723610686,18977,P100038,P100049,411.0,794.0,1205.0,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897706862361,18977,P100049,P100038,411.0,750.0,1161.0,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723617530,18977,P100038,P100084,574.0,631.0,1205.0,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897775302361,18977,P100084,P100038,574.0,1341.0,1915.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723619345,18977,P100038,P100086,950.0,255.0,1205.0,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897793452361,18977,P100086,P100038,950.0,655.0,1605.0,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723617162,18977,P100038,P100088,613.0,592.0,1205.0,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897771622361,18977,P100088,P100038,613.0,1233.0,1846.0,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723612592,18977,P100038,P100096,1205.0,0.0,1205.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897725922361,18977,P100096,P100038,1205.0,1980.0,3185.0,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897706869345,18977,P100049,P100086,665.0,496.0,1161.0,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897793450686,18977,P100086,P100049,665.0,940.0,1605.0,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897798822219,18977,P100159,P100224,638.0,640.0,1278.0,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897722199882,18977,P100224,P100159,638.0,425.0,1063.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897714522219,18977,P100161,P100224,39.0,1096.0,1135.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897722191452,18977,P100224,P100161,39.0,1024.0,1063.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723612314,18977,P100038,P100047,608.0,597.0,1205.0,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723142361,18977,P100047,P100038,608.0,1011.0,1619.0,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723616385,18977,P100038,P100097,453.0,752.0,1205.0,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897763852361,18977,P100097,P100038,453.0,402.0,855.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723147530,18977,P100047,P100084,924.0,695.0,1619.0,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897775302314,18977,P100084,P100047,924.0,991.0,1915.0,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723149345,18977,P100047,P100086,626.0,993.0,1619.0,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897793452314,18977,P100086,P100047,626.0,979.0,1605.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723146385,18977,P100047,P100097,244.0,1375.0,1619.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897763852314,18977,P100097,P100047,244.0,611.0,855.0,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897708121796,18977,P100039,P100201,497.0,640.0,1137.0,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897717960812,18977,P100201,P100039,497.0,1096.0,1593.0,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897798821796,18977,P100159,P100201,754.0,524.0,1278.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897717969882,18977,P100201,P100159,754.0,839.0,1593.0,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897714521796,18977,P100161,P100201,511.0,624.0,1135.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897717961452,18977,P100201,P100161,511.0,1082.0,1593.0,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723613493,18977,P100038,P100100,631.0,574.0,1205.0,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897734932361,18977,P100100,P100038,631.0,764.0,1395.0,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897793453493,18977,P100086,P100100,904.0,701.0,1605.0,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897734939345,18977,P100100,P100086,904.0,491.0,1395.0,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897763853493,18977,P100097,P100100,521.0,334.0,855.0,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897734936385,18977,P100100,P100097,521.0,874.0,1395.0,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897763855279,18977,P100097,P100123,131.0,724.0,855.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897752796385,18977,P100123,P100097,131.0,1602.0,1733.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897708128766,18977,P100039,P100108,190.0,947.0,1137.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897787660812,18977,P100108,P100039,190.0,807.0,997.0,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897787669882,18977,P100108,P100159,113.0,884.0,997.0,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897798828766,18977,P100159,P100108,113.0,1165.0,1278.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897787661452,18977,P100108,P100161,209.0,788.0,997.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897714528766,18977,P100161,P100108,209.0,926.0,1135.0,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897798821252,18977,P100159,P100230,268.0,1010.0,1278.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897712529882,18977,P100230,P100159,268.0,657.0,925.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897737739149,18977,P100001,P100070,773.0,874.0,1647.0,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897791493773,18977,P100070,P100001,773.0,591.0,1364.0,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897737731252,18977,P100001,P100230,274.0,1373.0,1647.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897712523773,18977,P100230,P100001,274.0,651.0,925.0,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897793451304,18977,P100086,P100211,459.0,1146.0,1605.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897713049345,18977,P100211,P100086,459.0,684.0,1143.0,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897763851304,18977,P100097,P100211,261.0,594.0,855.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897713046385,18977,P100211,P100097,261.0,882.0,1143.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897737738191,18977,P100001,P100002,307.0,1340.0,1647.0,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897781913773,18977,P100002,P100001,307.0,686.0,993.0,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897737738766,18977,P100001,P100108,305.0,1342.0,1647.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897787663773,18977,P100108,P100001,305.0,692.0,997.0,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897781911452,18977,P100002,P100161,5.0,988.0,993.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897714528191,18977,P100161,P100002,5.0,1130.0,1135.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897781919204,18977,P100002,P100132,40.0,953.0,993.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792048191,18977,P100132,P100002,40.0,974.0,1014.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897787669204,18977,P100108,P100132,105.0,892.0,997.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792048766,18977,P100132,P100108,105.0,909.0,1014.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897791499204,18977,P100070,P100132,390.0,974.0,1364.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792049149,18977,P100132,P100070,390.0,624.0,1014.0,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897791499882,18977,P100070,P100159,371.0,993.0,1364.0,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897798829149,18977,P100159,P100070,371.0,907.0,1278.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897791492219,18977,P100070,P100224,471.0,893.0,1364.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897722199149,18977,P100224,P100070,471.0,592.0,1063.0,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792049882,18977,P100132,P100159,690.0,324.0,1014.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897798829204,18977,P100159,P100132,690.0,588.0,1278.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792041796,18977,P100132,P100201,304.0,710.0,1014.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897717969204,18977,P100201,P100132,304.0,1289.0,1593.0,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897717962219,18977,P100201,P100224,445.0,1148.0,1593.0,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897722191796,18977,P100224,P100201,445.0,618.0,1063.0,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897775309952,18977,P100084,P100091,215.0,1700.0,1915.0,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897799527530,18977,P100091,P100084,215.0,769.0,984.0,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897771629952,18977,P100088,P100091,203.0,1643.0,1846.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897799527162,18977,P100091,P100088,203.0,781.0,984.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897708129149,18977,P100039,P100070,478.0,659.0,1137.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897791490812,18977,P100070,P100039,478.0,886.0,1364.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897708129204,18977,P100039,P100132,33.0,1104.0,1137.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792040812,18977,P100132,P100039,33.0,981.0,1014.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723140686,18977,P100047,P100049,229.0,1390.0,1619.0,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897706862314,18977,P100049,P100047,229.0,932.0,1161.0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897708128583,18977,P100039,P100105,607.0,530.0,1137.0,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897785830812,18977,P100105,P100039,607.0,549.0,1156.0,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897785831452,18977,P100105,P100161,607.0,549.0,1156.0,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897714528583,18977,P100161,P100105,607.0,528.0,1135.0,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897706863493,18977,P100049,P100100,611.0,550.0,1161.0,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897734930686,18977,P100100,P100049,611.0,784.0,1395.0,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897771623493,18977,P100088,P100100,124.0,1722.0,1846.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897734937162,18977,P100100,P100088,124.0,1271.0,1395.0,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723615279,18977,P100038,P100123,255.0,950.0,1205.0,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897752792361,18977,P100123,P100038,255.0,1478.0,1733.0,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897791491452,18977,P100070,P100161,445.0,919.0,1364.0,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897714529149,18977,P100161,P100070,445.0,690.0,1135.0,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897781919882,18977,P100002,P100159,156.0,837.0,993.0,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897798828191,18977,P100159,P100002,156.0,1122.0,1278.0,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897781910812,18977,P100002,P100039,13.0,980.0,993.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897708128191,18977,P100039,P100002,13.0,1124.0,1137.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897785839882,18977,P100105,P100159,22.0,1134.0,1156.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897798828583,18977,P100159,P100105,22.0,1256.0,1278.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897792041252,18977,P100132,P100230,31.0,983.0,1014.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897712529204,18977,P100230,P100132,31.0,894.0,925.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723619952,18977,P100038,P100091,325.0,880.0,1205.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897799522361,18977,P100091,P100038,325.0,659.0,984.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897793459952,18977,P100086,P100091,449.0,1156.0,1605.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897799529345,18977,P100091,P100086,449.0,535.0,984.0,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897799526385,18977,P100091,P100097,185.0,799.0,984.0,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897763859952,18977,P100097,P100091,185.0,670.0,855.0,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897787662219,18977,P100108,P100224,206.0,791.0,997.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897722198766,18977,P100224,P100108,206.0,857.0,1063.0,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897723147162,18977,P100047,P100088,878.0,741.0,1619.0,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897771622314,18977,P100088,P100047,878.0,968.0,1846.0,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897706869952,18977,P100049,P100091,328.0,833.0,1161.0,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897799520686,18977,P100091,P100049,328.0,656.0,984.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897785838766,18977,P100105,P100108,56.0,1100.0,1156.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897787668583,18977,P100108,P100105,56.0,941.0,997.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897706866385,18977,P100049,P100097,140.0,1021.0,1161.0,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897763850686,18977,P100097,P100049,140.0,715.0,855.0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897781912219,18977,P100002,P100224,114.0,879.0,993.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897722198191,18977,P100224,P100002,114.0,949.0,1063.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897775303493,18977,P100084,P100100,70.0,1845.0,1915.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897734937530,18977,P100100,P100084,70.0,1325.0,1395.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897793455279,18977,P100086,P100123,98.0,1507.0,1605.0,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1897752799345,18977,P100123,P100086,98.0,1635.0,1733.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898131550795,18981,P100061,P100071,621.0,961.0,1582.0,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898107953155,18981,P100071,P100061,621.0,576.0,1197.0,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898131555195,18981,P100061,P100078,1016.0,566.0,1582.0,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151953155,18981,P100078,P100061,1016.0,712.0,1728.0,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898131553430,18981,P100061,P100119,1523.0,59.0,1582.0,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134303155,18981,P100119,P100061,1523.0,137.0,1660.0,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898131550985,18981,P100061,P100138,1582.0,0.0,1582.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109853155,18981,P100138,P100061,1582.0,1654.0,3236.0,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898131555742,18981,P100061,P100164,403.0,1179.0,1582.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898157423155,18981,P100164,P100061,403.0,804.0,1207.0,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898107955195,18981,P100071,P100078,381.0,816.0,1197.0,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151950795,18981,P100078,P100071,381.0,1347.0,1728.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898107953430,18981,P100071,P100119,639.0,558.0,1197.0,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134300795,18981,P100119,P100071,639.0,1021.0,1660.0,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898107950985,18981,P100071,P100138,1193.0,4.0,1197.0,99.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109850795,18981,P100138,P100071,1193.0,2043.0,3236.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898107955742,18981,P100071,P100164,492.0,705.0,1197.0,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898157420795,18981,P100164,P100071,492.0,715.0,1207.0,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151953430,18981,P100078,P100119,1086.0,642.0,1728.0,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134305195,18981,P100119,P100078,1086.0,574.0,1660.0,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151950985,18981,P100078,P100138,1724.0,4.0,1728.0,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109855195,18981,P100138,P100078,1724.0,1512.0,3236.0,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151955742,18981,P100078,P100164,594.0,1134.0,1728.0,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898157425195,18981,P100164,P100078,594.0,613.0,1207.0,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134300985,18981,P100119,P100138,1660.0,0.0,1660.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109853430,18981,P100138,P100119,1660.0,1576.0,3236.0,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134305742,18981,P100119,P100164,400.0,1260.0,1660.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898157423430,18981,P100164,P100119,400.0,807.0,1207.0,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109855742,18981,P100138,P100164,1203.0,2033.0,3236.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898157420985,18981,P100164,P100138,1203.0,4.0,1207.0,99.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137730643,18981,P100001,P100016,1205.0,80.0,1285.0,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106433773,18981,P100016,P100001,1205.0,1946.0,3151.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137730812,18981,P100001,P100039,1095.0,190.0,1285.0,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108123773,18981,P100039,P100001,1095.0,133.0,1228.0,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137738766,18981,P100001,P100108,927.0,358.0,1285.0,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187663773,18981,P100108,P100001,927.0,318.0,1245.0,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137739882,18981,P100001,P100159,1019.0,266.0,1285.0,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198823773,18981,P100159,P100001,1019.0,147.0,1166.0,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137738855,18981,P100001,P100198,466.0,819.0,1285.0,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188553773,18981,P100198,P100001,466.0,805.0,1271.0,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106430812,18981,P100016,P100039,1148.0,2003.0,3151.0,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108120643,18981,P100039,P100016,1148.0,80.0,1228.0,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106438766,18981,P100016,P100108,1156.0,1995.0,3151.0,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187660643,18981,P100108,P100016,1156.0,89.0,1245.0,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106439882,18981,P100016,P100159,1123.0,2028.0,3151.0,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198820643,18981,P100159,P100016,1123.0,43.0,1166.0,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106438855,18981,P100016,P100198,1271.0,1880.0,3151.0,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188550643,18981,P100198,P100016,1271.0,0.0,1271.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108128766,18981,P100039,P100108,949.0,279.0,1228.0,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187660812,18981,P100108,P100039,949.0,296.0,1245.0,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108129882,18981,P100039,P100159,1152.0,76.0,1228.0,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198820812,18981,P100159,P100039,1152.0,14.0,1166.0,98.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108128855,18981,P100039,P100198,353.0,875.0,1228.0,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188550812,18981,P100198,P100039,353.0,918.0,1271.0,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187669882,18981,P100108,P100159,894.0,351.0,1245.0,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
